NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,46763,2204105,Francisco Ayres - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,32841,2204154,Francisco Macedo - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,83027,2204204,Francisco Santos - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,112454,2204303,Fronteiras - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,59253,2204352,Geminiano - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,416894,2204402,Gilbués - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,637192,2204501,Guadalupe - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45099,2204550,Guaribas - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,34066,2204600,Hugo Napoleão - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119725,2204659,Ilha Grande - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,163624,2204709,Inhuma - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82417,2204808,Ipiranga do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80798,2204907,Isaías Coelho - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,108192,2205003,Itainópolis - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,131853,2205102,Itaueira - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69064,2205151,Jacobina do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,191771,2205201,Jaicós - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,39632,2205250,Jardim do Mulato - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58747,2205276,Jatobá do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63528,2205300,Jerumenha - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,69289,2205359,João Costa - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,118894,2205409,Joaquim Pires - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,46226,2205458,Joca Marques - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,390718,2205508,José de Freitas - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56058,2205516,Juazeiro do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80794,2205524,Júlio Borges - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43566,2205532,Jurema - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40519,2205540,Lagoinha do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,77314,2205557,Lagoa Alegre - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,534683,2205565,Lagoa do Barro do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,54980,2205573,Lagoa de São Francisco - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75615,2205581,Lagoa do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,48595,2205599,Lagoa do Sítio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,109799,2205607,Landri Sales - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,378697,2205706,Luís Correia - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,241221,2205805,Luzilândia - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75141,2205854,Madeiro - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,54807,2205904,Manoel Emídio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,198352,2205953,Marcolândia - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,54884,2206001,Marcos Parente - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,52130,2206050,Massapê do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,95555,2206100,Matias Olímpio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,312819,2206209,Miguel Alves - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,23604,2206308,Miguel Leão - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,53563,2206357,Milton Brandão - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,127469,2206407,Monsenhor Gil - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,72882,2206506,Monsenhor Hipólito - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,298089,2206605,Monte Alegre do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,39152,2206654,Morro Cabeça no Tempo - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62450,2206670,Morro do Chapéu do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,74909,2206696,Murici dos Portelas - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67046,2206704,Nazaré do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94817,2206720,Nazária - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47885,2206753,Nossa Senhora de Nazaré - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,78547,2206803,Nossa Senhora dos Remédios - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58172,2206902,Novo Oriente do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,31237,2206951,Novo Santo Antônio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,584373,2207009,Oeiras - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,28731,2207108,Olho D'Água do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73909,2207207,Padre Marcos - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44249,2207306,Paes Landim - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,52581,2207355,Pajeú do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,141457,2207405,Palmeira do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,138692,2207504,Palmeirais - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44237,2207553,Paquetá - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119215,2207603,Parnaguá - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2968947,2207702,Parnaíba - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,48758,2207751,Passagem Franca do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64629,2207777,Patos do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,33612,2207793,Pau D'Arco do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,267709,2207801,Paulistana - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37693,2207850,Pavussu - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,386275,2207900,Pedro II - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,31322,2207934,Pedro Laurentino - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43931,2207959,Nova Santa Rita - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1940259,2208007,Picos - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,106973,2208106,Pimenteiras - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,202627,2208205,Pio IX - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,363522,2208304,Piracuruca - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,916771,2208403,Piripiri - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,118547,2208502,Porto - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,39212,2208551,Porto Alegre do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,27584,2208601,Prata do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,253485,2208650,Queimada Nova - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,97930,2208700,Redenção do Gurguéia - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,264514,2208809,Regeneração - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,46279,2208858,Riacho Frio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,217390,2208874,Ribeira do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,695855,2208908,Ribeiro Gonçalves - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61491,2209005,Rio Grande do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61011,2209104,Santa Cruz do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45472,2209153,Santa Cruz dos Milagres - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,615987,2209203,Santa Filomena - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62480,2209302,Santa Luz - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40807,2209351,Santana do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,50228,2209377,Santa Rosa do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,71849,2209401,Santo Antônio de Lisboa - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,18051,2209450,Santo Antônio dos Milagres - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40377,2209500,Santo Inácio do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,39471,2209559,São Braz do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,32116,2209609,São Félix do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,55545,2209658,São Francisco de Assis do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,58406,2209708,São Francisco do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,54607,2209757,São Gonçalo do Gurguéia - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56735,2209807,São Gonçalo do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49321,2209856,São João da Canabrava - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,60925,2209872,São João da Fronteira - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,59723,2209906,São João da Serra - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,36648,2209955,São João da Varjota - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68235,2209971,São João do Arraial - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,426951,2210003,São João do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63753,2210052,São José do Divino - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,42836,2210102,São José do Peixe - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68075,2210201,São José do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,59534,2210300,São Julião - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45315,2210359,São Lourenço do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,25332,2210375,São Luis do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,27272,2210383,São Miguel da Baixa Grande - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47464,2210391,São Miguel do Fidalgo - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,163378,2210409,São Miguel do Tapuio - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,134821,2210508,São Pedro do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,566178,2210607,São Raimundo Nonato - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,46712,2210623,Sebastião Barros - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,255415,2210631,Sebastião Leal - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,78161,2210656,Sigefredo Pacheco - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,434444,2210706,Simões - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,182823,2210805,Simplício Mendes - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,41067,2210904,Socorro do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,76888,2210938,Sussuapara - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,30388,2210953,Tamboril do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,33181,2210979,Tanque do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,23895231,2211001,Teresina - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,420316,2211100,União - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2815208,2211209,Uruçuí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,289656,2211308,Valença do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44540,2211357,Várzea Branca - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40995,2211407,Várzea Grande - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,31077,2211506,Vera Mendes - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37035,2211605,Vila Nova do Piauí - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,38008,2211704,Wall Ferraz - PI,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,117971,2300101,Abaiara - CE,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,179994,2300150,Acarape - CE,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1020201,2300200,Acaraú - CE,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,564520,2300309,Acopiara - CE,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,151596,2300408,Aiuaba - CE,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,98202,2300507,Alcântaras - CE,2021,2021,37,Produto Interno Bruto a preços correntes
